method,episode,step,time_h,base_cum,decayed_cum,penalty_cum,base_add,decayed_add,penalty_add
Softmax,0,267,0.1483333333333337,6446,6380,296,77,77,0
Softmax,0,268,0.14888888888888926,6446,6380,296,0,0,0
Softmax,0,269,0.14944444444444482,6446,6380,296,0,0,0
Softmax,0,270,0.15000000000000038,6534,6468,296,88,88,0
Softmax,0,271,0.15055555555555594,6534,6468,296,0,0,0
Softmax,0,272,0.1511111111111115,6534,6468,296,0,0,0
Softmax,0,273,0.15166666666666706,6627,6558,299,93,90,3
Softmax,0,274,0.15222222222222262,6627,6558,299,0,0,0
Softmax,0,275,0.15277777777777818,6627,6558,299,0,0,0
Softmax,0,276,0.15333333333333374,6627,6558,299,0,0,0
Softmax,0,277,0.1538888888888893,6627,6558,299,0,0,0
Softmax,0,278,0.15444444444444486,6627,6558,299,0,0,0
Softmax,0,279,0.15500000000000042,6627,6558,299,0,0,0
Softmax,0,280,0.15555555555555597,6706,6628,308,79,70,9
Softmax,0,281,0.15611111111111153,6706,6628,308,0,0,0
Softmax,0,282,0.1566666666666671,6706,6628,308,0,0,0
Softmax,0,283,0.15722222222222265,6706,6628,426,0,0,118
Softmax,0,284,0.1577777777777782,6706,6628,426,0,0,0
Softmax,0,285,0.15833333333333377,6706,6628,426,0,0,0
Softmax,0,286,0.15888888888888933,6706,6628,426,0,0,0
Softmax,0,287,0.1594444444444449,6763,6685,426,57,57,0
Softmax,0,288,0.16000000000000045,6763,6685,426,0,0,0
Softmax,0,289,0.160555555555556,6907,6829,426,144,144,0
Softmax,0,290,0.16111111111111157,6907,6829,426,0,0,0
Softmax,0,291,0.16166666666666712,6907,6829,426,0,0,0
Softmax,0,292,0.16222222222222268,6918,6840,426,11,11,0
Softmax,0,293,0.16277777777777824,6918,6840,426,0,0,0
Softmax,0,294,0.1633333333333338,6918,6840,426,0,0,0
Softmax,0,295,0.16388888888888936,6953,6871,430,35,31,4
Softmax,0,296,0.16444444444444492,7039,6919,468,86,48,38
Softmax,0,297,0.16500000000000048,7089,6969,468,50,50,0
Softmax,0,298,0.16555555555555604,7239,7119,468,150,150,0
Softmax,0,299,0.1661111111111116,7239,7119,468,0,0,0
Softmax,0,300,0.16666666666666716,7239,7119,468,0,0,0
