method,episode,step,time_h,base_cum,decayed_cum,penalty_cum,base_add,decayed_add,penalty_add
DQN-Pure,0,202,0.11222222222222236,7975,7975,0,84,84,0
DQN-Pure,0,203,0.11277777777777792,7975,7975,0,0,0,0
DQN-Pure,0,204,0.11333333333333348,8275,8275,0,300,300,0
DQN-Pure,0,205,0.11388888888888904,8275,8275,0,0,0,0
DQN-Pure,0,206,0.1144444444444446,8275,8275,0,0,0,0
DQN-Pure,0,207,0.11500000000000016,8344,8344,0,69,69,0
DQN-Pure,0,208,0.11555555555555572,8344,8344,0,0,0,0
DQN-Pure,0,209,0.11611111111111128,8344,8344,0,0,0,0
DQN-Pure,0,210,0.11666666666666684,8344,8344,0,0,0,0
DQN-Pure,0,211,0.1172222222222224,8344,8344,0,0,0,0
DQN-Pure,0,212,0.11777777777777795,8344,8344,0,0,0,0
DQN-Pure,0,213,0.11833333333333351,8544,8544,0,200,200,0
DQN-Pure,0,214,0.11888888888888907,8544,8544,0,0,0,0
DQN-Pure,0,215,0.11944444444444463,8544,8544,0,0,0,0
DQN-Pure,0,216,0.12000000000000019,8544,8544,0,0,0,0
DQN-Pure,0,217,0.12055555555555575,8544,8544,0,0,0,0
DQN-Pure,0,218,0.12111111111111131,8644,8644,0,100,100,0
DQN-Pure,0,219,0.12166666666666687,8706,8706,0,62,62,0
DQN-Pure,0,220,0.12222222222222243,8706,8706,0,0,0,0
DQN-Pure,0,221,0.12277777777777799,8706,8706,0,0,0,0
DQN-Pure,0,222,0.12333333333333354,8706,8706,0,0,0,0
DQN-Pure,0,223,0.1238888888888891,8706,8706,0,0,0,0
DQN-Pure,0,224,0.12444444444444466,8778,8778,0,72,72,0
DQN-Pure,0,225,0.12500000000000022,8892,8892,0,114,114,0
DQN-Pure,0,226,0.12555555555555578,8981,8981,0,89,89,0
DQN-Pure,0,227,0.12611111111111134,9073,9073,0,92,92,0
DQN-Pure,0,228,0.1266666666666669,9073,9073,0,0,0,0
DQN-Pure,0,229,0.12722222222222246,9122,9122,0,49,49,0
DQN-Pure,0,230,0.12777777777777802,9122,9122,0,0,0,0
DQN-Pure,0,231,0.12833333333333358,9122,9122,388,0,0,388
DQN-Pure,0,232,0.12888888888888914,9122,9122,388,0,0,0
DQN-Pure,0,233,0.1294444444444447,9122,9122,388,0,0,0
DQN-Pure,0,234,0.13000000000000025,9122,9122,388,0,0,0
DQN-Pure,0,235,0.1305555555555558,9287,9287,388,165,165,0
DQN-Pure,0,236,0.13111111111111137,9331,9331,388,44,44,0
DQN-Pure,0,237,0.13166666666666693,9331,9331,388,0,0,0
DQN-Pure,0,238,0.1322222222222225,9331,9331,388,0,0,0
DQN-Pure,0,239,0.13277777777777805,9331,9331,388,0,0,0
DQN-Pure,0,240,0.1333333333333336,9331,9331,388,0,0,0
DQN-Pure,0,241,0.13388888888888917,9384,9384,388,53,53,0
DQN-Pure,0,242,0.13444444444444473,9384,9384,388,0,0,0
DQN-Pure,0,243,0.1350000000000003,9384,9384,388,0,0,0
DQN-Pure,0,244,0.13555555555555585,9384,9384,388,0,0,0
DQN-Pure,0,245,0.1361111111111114,9384,9384,388,0,0,0
DQN-Pure,0,246,0.13666666666666696,9481,9481,388,97,97,0
DQN-Pure,0,247,0.13722222222222252,9481,9481,388,0,0,0
DQN-Pure,0,248,0.13777777777777808,9481,9481,388,0,0,0
DQN-Pure,0,249,0.13833333333333364,9537,9537,388,56,56,0
DQN-Pure,0,250,0.1388888888888892,9537,9537,388,0,0,0
DQN-Pure,0,251,0.13944444444444476,9537,9537,388,0,0,0
DQN-Pure,0,252,0.14000000000000032,9631,9631,388,94,94,0
