method,episode,step,time_h,base_cum,decayed_cum,penalty_cum,base_add,decayed_add,penalty_add
Softmax-AC,0,257,0.14277777777777811,7922,7922,0,0,0,0
Softmax-AC,0,258,0.14333333333333367,7922,7922,0,0,0,0
Softmax-AC,0,259,0.14388888888888923,7922,7922,0,0,0,0
Softmax-AC,0,260,0.1444444444444448,7922,7922,0,0,0,0
Softmax-AC,0,261,0.14500000000000035,7960,7960,0,38,38,0
Softmax-AC,0,262,0.1455555555555559,7960,7960,0,0,0,0
Softmax-AC,0,263,0.14611111111111147,7960,7960,0,0,0,0
Softmax-AC,0,264,0.14666666666666703,8062,8062,0,102,102,0
Softmax-AC,0,265,0.1472222222222226,8110,8110,0,48,48,0
Softmax-AC,0,266,0.14777777777777815,8110,8110,0,0,0,0
Softmax-AC,0,267,0.1483333333333337,8110,8110,0,0,0,0
Softmax-AC,0,268,0.14888888888888926,8110,8110,0,0,0,0
Softmax-AC,0,269,0.14944444444444482,8110,8110,0,0,0,0
Softmax-AC,0,270,0.15000000000000038,8110,8110,0,0,0,0
Softmax-AC,0,271,0.15055555555555594,8110,8110,0,0,0,0
Softmax-AC,0,272,0.1511111111111115,8110,8110,0,0,0,0
Softmax-AC,0,273,0.15166666666666706,8158,8158,0,48,48,0
Softmax-AC,0,274,0.15222222222222262,8158,8158,0,0,0,0
Softmax-AC,0,275,0.15277777777777818,8470,8470,0,312,312,0
Softmax-AC,0,276,0.15333333333333374,8470,8470,0,0,0,0
Softmax-AC,0,277,0.1538888888888893,8470,8470,0,0,0,0
Softmax-AC,0,278,0.15444444444444486,8470,8470,0,0,0,0
Softmax-AC,0,279,0.15500000000000042,8470,8470,0,0,0,0
Softmax-AC,0,280,0.15555555555555597,8470,8470,0,0,0,0
Softmax-AC,0,281,0.15611111111111153,8470,8470,0,0,0,0
Softmax-AC,0,282,0.1566666666666671,8470,8470,0,0,0,0
Softmax-AC,0,283,0.15722222222222265,8470,8470,0,0,0,0
Softmax-AC,0,284,0.1577777777777782,8470,8470,0,0,0,0
Softmax-AC,0,285,0.15833333333333377,8470,8470,0,0,0,0
Softmax-AC,0,286,0.15888888888888933,8470,8470,0,0,0,0
Softmax-AC,0,287,0.1594444444444449,8470,8470,0,0,0,0
Softmax-AC,0,288,0.16000000000000045,8496,8496,0,26,26,0
Softmax-AC,0,289,0.160555555555556,8496,8496,0,0,0,0
Softmax-AC,0,290,0.16111111111111157,8510,8510,0,14,14,0
Softmax-AC,0,291,0.16166666666666712,8510,8510,0,0,0,0
Softmax-AC,0,292,0.16222222222222268,8510,8510,0,0,0,0
Softmax-AC,0,293,0.16277777777777824,8692,8692,0,182,182,0
Softmax-AC,0,294,0.1633333333333338,8692,8692,0,0,0,0
Softmax-AC,0,295,0.16388888888888936,8692,8692,0,0,0,0
Softmax-AC,0,296,0.16444444444444492,8692,8692,0,0,0,0
Softmax-AC,0,297,0.16500000000000048,8692,8692,0,0,0,0
Softmax-AC,0,298,0.16555555555555604,8692,8692,0,0,0,0
Softmax-AC,0,299,0.1661111111111116,8692,8692,0,0,0,0
Softmax-AC,0,300,0.16666666666666716,8692,8692,0,0,0,0
